PHP message: PHP Warning:  touch(): Utime failed: Permission denied in /home/ritor/Documents/tourist_resource/vendor/yiisoft/yii2-debug/LogTarget.php on line 75" while reading upstream, client: 127.0.0.1, server: basic.local, request: "GET /site/images/xml-api-icon.png HTTP/1.1", upstream: "fastcgi://unix:/var/run/php5-fpm.sock:", host: "basic.local", referrer: "http://basic.local/site/index"
2016/04/12 13:20:23 [error] 12978#0: *469 FastCGI sent in stderr: "PHP message: PHP Warning:  file_put_contents(/home/ritor/Documents/tourist_resource/runtime/debug/570ccbe760d8e.data): failed to open stream: Permission denied in /home/ritor/Documents/tourist_resource/vendor/yiisoft/yii2-debug/LogTarget.php on line 57
PHP message: PHP Warning:  touch(): Utime failed: Permission denied in /home/ritor/Documents/tourist_resource/vendor/yiisoft/yii2-debug/LogTarget.php on line 75" while reading upstream, client: 127.0.0.1, server: basic.local, request: "GET /site/images/payment-gateway-icon.png HTTP/1.1", upstream: "fastcgi://unix:/var/run/php5-fpm.sock:", host: "basic.local", referrer: "http://basic.local/site/index"
2016/04/12 13:20:23 [error] 12978#0: *471 FastCGI sent in stderr: "PHP message: PHP Warning:  file_put_contents(/home/ritor/Documents/tourist_resource/runtime/debug/570ccbe762a8c.data): failed to open stream: Permission denied in /home/ritor/Documents/tourist_resource/vendor/yiisoft/yii2-debug/LogTarget.php on line 57
PHP message: PHP Warning:  touch(): Utime failed: Permission denied in /home/ritor/Documents/tourist_resource/vendor/yiisoft/yii2-debug/LogTarget.php on line 75" while reading upstream, client: 127.0.0.1, server: basic.local, request: "GET /site/images/support-icon.png HTTP/1.1", upstream: "fastcgi://unix:/var/run/php5-fpm.sock:", host: "basic.local", referrer: "http://basic.local/site/index"
2016/04/12 13:20:23 [error] 12978#0: *467 FastCGI sent in stderr: "PHP message: PHP Warning:  file_put_contents(/home/ritor/Documents/tourist_resource/runtime/debug/570ccbe768ee2.data): failed to open stream: Permission denied in /home/ritor/Documents/tourist_resource/vendor/yiisoft/yii2-debug/LogTarget.php on line 57
PHP message: PHP Warning:  touch(): Utime failed: Permission denied in /home/ritor/Documents/tourist_resource/vendor/yiisoft/yii2-debug/LogTarget.php on line 75" while reading upstream, client: 127.0.0.1, server: basic.local, request: "GET /site/images/pic1.jpg HTTP/1.1", upstream: "fastcgi://unix:/var/run/php5-fpm.sock:", host: "basic.local", referrer: "http://basic.local/site/index"
2016/04/12 13:20:23 [error] 12978#0: *474 FastCGI sent in stderr: "PHP message: PHP Warning:  file_put_contents(/home/ritor/Documents/tourist_resource/runtime/debug/570ccbe76a957.data): failed to open stream: Permission denied in /home/ritor/Documents/tourist_resource/vendor/yiisoft/yii2-debug/LogTarget.php on line 57
PHP message: PHP Warning:  touch(): Utime failed: Permission denied in /home/ritor/Documents/tourist_resource/vendor/yiisoft/yii2-debug/LogTarget.php on line 75" while reading upstream, client: 127.0.0.1, server: basic.local, request: "GET /site/images/icon-eye.png HTTP/1.1", upstream: "fastcgi://unix:/var/run/php5-fpm.sock:", host: "basic.local", referrer: "http://basic.local/site/index"
2016/04/12 13:20:23 [error] 12978#0: *475 FastCGI sent in stderr: "PHP message: PHP Warning:  file_put_contents(/home/ritor/Documents/tourist_resource/runtime/debug/570ccbe76c575.data): failed to open stream: Permission denied in /home/ritor/Documents/tourist_resource/vendor/yiisoft/yii2-debug/LogTarget.php on line 57
PHP message: PHP Warning:  touch(): Utime failed: Permission denied in /home/ritor/Documents/tourist_resource/vendor/yiisoft/yii2-debug/LogTarget.php on line 75" while reading upstream, client: 127.0.0.1, server: basic.local, request: "GET /site/images/pic2.jpg HTTP/1.1", upstream: "fastcgi://unix:/var/run/php5-fpm.sock:", host: "basic.local", referrer: "http://basic.local/site/index"
2016/04/12 13:20:23 [error] 12978#0: *473 FastCGI sent in stderr: "PHP message: PHP Warning:  file_put_contents(/home/ritor/Documents/tourist_resource/runtime/debug/570ccbe77376b.data): failed to open stream: Permission denied in /home/ritor/Documents/tourist_resource/vendor/yiisoft/yii2-debug/LogTarget.php on line 57
PHP message: PHP Warning:  touch(): Utime failed: Permission denied in /home/ritor/Documents/tourist_resource/vendor/yiisoft/yii2-debug/LogTarget.php on line 75" while reading upstream, client: 127.0.0.1, server: basic.local, request: "GET /site/images/arrow.png HTTP/1.1", upstream: "fastcgi://unix:/var/run/php5-fpm.sock:", host: "basic.local", referrer: "http://basic.local/site/index"
2016/04/12 13:42:18 [error] 12978#0: *496 FastCGI sent in stderr: "PHP message: PHP Warning:  file_put_contents(/home/ritor/Documents/tourist_resource/runtime/debug/570cd10a6a75a.data): failed to open stream: Permission denied in /home/ritor/Documents/tourist_resource/vendor/yiisoft/yii2-debug/LogTarget.php on line 57
PHP message: PHP Warning:  touch(): Utime failed: Permission denied in /home/ritor/Documents/tourist_resource/vendor/yiisoft/yii2-debug/LogTarget.php on line 75" while reading upstream, client: 127.0.0.1, server: basic.local, request: "GET /site/images/nav-icon.png HTTP/1.1", upstream: "fastcgi://unix:/var/run/php5-fpm.sock:", host: "basic.local", referrer: "http://basic.local/site/index"
2016/04/12 13:42:18 [error] 12978#0: *491 FastCGI sent in stderr: "PHP message: PHP Warning:  file_put_contents(/home/ritor/Documents/tourist_resource/runtime/debug/570cd10a720c0.data): failed to open stream: Permission denied in /home/ritor/Documents/tourist_resource/vendor/yiisoft/yii2-debug/LogTarget.php on line 57
PHP message: PHP Warning:  touch(): Utime failed: Permission denied in /home/ritor/Documents/tourist_resource/vendor/yiisoft/yii2-debug/LogTarget.php on line 75" while reading upstream, client: 127.0.0.1, server: basic.local, request: "GET /site/images/banner.jpg HTTP/1.1", upstream: "fastcgi://unix:/var/run/php5-fpm.sock:", host: "basic.local", referrer: "http://basic.local/site/index"
2016/04/12 13:42:18 [error] 12978#0: *493 FastCGI sent in stderr: "PHP message: PHP Warning:  file_put_contents(/home/ritor/Documents/tourist_resource/runtime/debug/570cd10a7a6ce.data): failed to open stream: Permission denied in /home/ritor/Documents/tourist_resource/vendor/yiisoft/yii2-debug/LogTarget.php on line 57
PHP message: PHP Warning:  touch(): Utime failed: Permission denied in /home/ritor/Documents/tourist_resource/vendor/yiisoft/yii2-debug/LogTarget.php on line 75" while reading upstream, client: 127.0.0.1, server: basic.local, request: "GET /site/images/banner1.jpg HTTP/1.1", upstream: "fastcgi://unix:/var/run/php5-fpm.sock:", host: "basic.local", referrer: "http://basic.local/site/index"
2016/04/12 13:42:18 [error] 12978#0: *500 FastCGI sent in stderr: "PHP message: PHP Warning:  file_put_contents(/home/ritor/Documents/tourist_resource/runtime/debug/570cd10a82037.data): failed to open stream: Permission denied in /home/ritor/Documents/tourist_resource/vendor/yiisoft/yii2-debug/LogTarget.php on line 57
PHP message: PHP Warning:  touch(): Utime failed: Permission denied in /home/ritor/Documents/tourist_resource/vendor/yiisoft/yii2-debug/LogTarget.php on line 75" while reading upstream, client: 127.0.0.1, server: basic.local, request: "GET /site/images/banner2.jpg HTTP/1.1", upstream: "fastcgi://unix:/var/run/php5-fpm.sock:", host: "basic.local", referrer: "http://basic.local/site/index"
2016/04/12 13:42:18 [error] 12978#0: *494 FastCGI sent in stderr: "PHP message: PHP Warning:  file_put_contents(/home/ritor/Documents/tourist_resource/runtime/debug/570cd10a85191.data): failed to open stream: Permission denied in /home/ritor/Documents/tourist_resource/vendor/yiisoft/yii2-debug/LogTarget.php on line 57
PHP message: PHP Warning:  touch(): Utime failed: Permission denied in /home/ritor/Documents/tourist_resource/vendor/yiisoft/yii2-debug/LogTarget.php on line 75" while reading upstream, client: 127.0.0.1, server: basic.local, request: "GET /site/images/logo.jpg HTTP/1.1", upstream: "fastcgi://unix:/var/run/php5-fpm.sock:", host: "basic.local", referrer: "http://basic.local/site/index"
2016/04/12 13:42:18 [error] 12978#0: *497 FastCGI sent in stderr: "PHP message: PHP Warning:  file_put_contents(/home/ritor/Documents/tourist_resource/runtime/debug/570cd10a8c091.data): failed to open stream: Permission denied in /home/ritor/Documents/tourist_resource/vendor/yiisoft/yii2-debug/LogTarget.php on line 57
PHP message: PHP Warning:  touch(): Utime failed: Permission denied in /home/ritor/Documents/tourist_resource/vendor/yiisoft/yii2-debug/LogTarget.php on line 75" while reading upstream, client: 127.0.0.1, server: basic.local, request: "GET /site/js/jquery.mixitup.min.js HTTP/1.1", upstream: "fastcgi://unix:/var/run/php5-fpm.sock:", host: "basic.local", referrer: "http://basic.local/site/index"
2016/04/12 13:42:18 [error] 12978#0: *494 FastCGI sent in stderr: "PHP message: PHP Warning:  file_put_contents(/home/ritor/Documents/tourist_resource/runtime/debug/570cd10a8e05f.data): failed to open stream: Permission denied in /home/ritor/Documents/tourist_resource/vendor/yiisoft/yii2-debug/LogTarget.php on line 57
PHP message: PHP Warning:  touch(): Utime failed: Permission denied in /home/ritor/Documents/tourist_resource/vendor/yiisoft/yii2-debug/LogTarget.php on line 75" while reading upstream, client: 127.0.0.1, server: basic.local, request: "GET /site/images/flight-icon.png HTTP/1.1", upstream: "fastcgi://unix:/var/run/php5-fpm.sock:", host: "basic.local", referrer: "http://basic.local/site/index"
2016/04/12 13:42:18 [error] 12978#0: *500 FastCGI sent in stderr: "PHP message: PHP Warning:  file_put_contents(/home/ritor/Documents/tourist_resource/runtime/debug/570cd10a91c09.data): failed to open stream: Permission denied in /home/ritor/Documents/tourist_resource/vendor/yiisoft/yii2-debug/LogTarget.php on line 57
PHP message: PHP Warning:  touch(): Utime failed: Permission denied in /home/ritor/Documents/tourist_resource/vendor/yiisoft/yii2-debug/LogTarget.php on line 75" while reading upstream, client: 127.0.0.1, server: basic.local, request: "GET /site/images/hotel-icon.png HTTP/1.1", upstream: "fastcgi://unix:/var/run/php5-fpm.sock:", host: "basic.local", referrer: "http://basic.local/site/index"
2016/04/12 13:42:18 [error] 12978#0: *493 FastCGI sent in stderr: "PHP message: PHP Warning:  file_put_contents(/home/ritor/Documents/tourist_resource/runtime/debug/570cd10a9850f.data): failed to open stream: Permission denied in /home/ritor/Documents/tourist_resource/vendor/yiisoft/yii2-debug/LogTarget.php on line 57
PHP message: PHP Warning:  touch(): Utime failed: Permission denied in /home/ritor/Documents/tourist_resource/vendor/yiisoft/yii2-debug/LogTarget.php on line 75" while reading upstream, client: 127.0.0.1, server: basic.local, request: "GET /site/images/holiday-icon.png HTTP/1.1", upstream: "fastcgi://unix:/var/run/php5-fpm.sock:", host: "basic.local", referrer: "http://basic.local/site/index"
2016/04/12 13:42:18 [error] 12978#0: *491 FastCGI sent in stderr: "PHP message: PHP Warning:  file_put_contents(/home/ritor/Documents/tourist_resource/runtime/debug/570cd10a9d22b.data): failed to open stream: Permission denied in /home/ritor/Documents/tourist_resource/vendor/yiisoft/yii2-debug/LogTarget.php on line 57
PHP message: PHP Warning:  touch(): Utime failed: Permission denied in /home/ritor/Documents/tourist_resource/vendor/yiisoft/yii2-debug/LogTarget.php on line 75" while reading upstream, client: 127.0.0.1, server: basic.local, request: "GET /site/images/xml-api-icon.png HTTP/1.1", upstream: "fastcgi://unix:/var/run/php5-fpm.sock:", host: "basic.local", referrer: "http://basic.local/site/index"
2016/04/12 13:42:18 [error] 12978#0: *496 FastCGI sent in stderr: "PHP message: PHP Warning:  file_put_contents(/home/ritor/Documents/tourist_resource/runtime/debug/570cd10a9ff2c.data): failed to open stream: Permission denied in /home/ritor/Documents/tourist_resource/vendor/yiisoft/yii2-debug/LogTarget.php on line 57
PHP message: PHP Warning:  touch(): Utime failed: Permission denied in /home/ritor/Documents/tourist_resource/vendor/yiisoft/yii2-debug/LogTarget.php on line 75" while reading upstream, client: 127.0.0.1, server: basic.local, request: "GET /site/images/payment-gateway-icon.png HTTP/1.1", upstream: "fastcgi://unix:/var/run/php5-fpm.sock:", host: "basic.local", referrer: "http://basic.local/site/index"
2016/04/12 13:42:18 [error] 12978#0: *497 FastCGI sent in stderr: "PHP message: PHP Warning:  file_put_contents(/home/ritor/Documents/tourist_resource/runtime/debug/570cd10aa44c6.data): failed to open stream: Permission denied in /home/ritor/Documents/tourist_resource/vendor/yiisoft/yii2-debug/LogTarget.php on line 57
PHP message: PHP Warning:  touch(): Utime failed: Permission denied in /home/ritor/Documents/tourist_resource/vendor/yiisoft/yii2-debug/LogTarget.php on line 75" while reading upstream, client: 127.0.0.1, server: basic.local, request: "GET /site/images/support-icon.png HTTP/1.1", upstream: "fastcgi://unix:/var/run/php5-fpm.sock:", host: "basic.local", referrer: "http://basic.local/site/index"
2016/04/12 13:42:18 [error] 12978#0: *500 FastCGI sent in stderr: "PHP message: PHP Warning:  file_put_contents(/home/ritor/Documents/tourist_resource/runtime/debug/570cd10aa7b59.data): failed to open stream: Permission denied in /home/ritor/Documents/tourist_resource/vendor/yiisoft/yii2-debug/LogTarget.php on line 57
PHP message: PHP Warning:  touch(): Utime failed: Permission denied in /home/ritor/Documents/tourist_resource/vendor/yiisoft/yii2-debug/LogTarget.php on line 75" while reading upstream, client: 127.0.0.1, server: basic.local, request: "GET /site/images/pic1.jpg HTTP/1.1", upstream: "fastcgi://unix:/var/run/php5-fpm.sock:", host: "basic.local", referrer: "http://basic.local/site/index"
2016/04/12 13:42:18 [error] 12978#0: *494 FastCGI sent in stderr: "PHP message: PHP Warning:  file_put_contents(/home/ritor/Documents/tourist_resource/runtime/debug/570cd10aac2f6.data): failed to open stream: Permission denied in /home/ritor/Documents/tourist_resource/vendor/yiisoft/yii2-debug/LogTarget.php on line 57
PHP message: PHP Warning:  touch(): Utime failed: Permission denied in /home/ritor/Documents/tourist_resource/vendor/yiisoft/yii2-debug/LogTarget.php on line 75" while reading upstream, client: 127.0.0.1, server: basic.local, request: "GET /site/images/icon-eye.png HTTP/1.1", upstream: "fastcgi://unix:/var/run/php5-fpm.sock:", host: "basic.local", referrer: "http://basic.local/site/index"
2016/04/12 13:42:18 [error] 12978#0: *493 FastCGI sent in stderr: "PHP message: PHP Warning:  file_put_contents(/home/ritor/Documents/tourist_resource/runtime/debug/570cd10aaedf4.data): failed to open stream: Permission denied in /home/ritor/Documents/tourist_resource/vendor/yiisoft/yii2-debug/LogTarget.php on line 57
PHP message: PHP Warning:  touch(): Utime failed: Permission denied in /home/ritor/Documents/tourist_resource/vendor/yiisoft/yii2-debug/LogTarget.php on line 75" while reading upstream, client: 127.0.0.1, server: basic.local, request: "GET /site/images/pic2.jpg HTTP/1.1", upstream: "fastcgi://unix:/var/run/php5-fpm.sock:", host: "basic.local", referrer: "http://basic.local/site/index"
2016/04/12 13:42:18 [error] 12978#0: *491 FastCGI sent in stderr: "PHP message: PHP Warning:  file_put_contents(/home/ritor/Documents/tourist_resource/runtime/debug/570cd10ab16fa.data): failed to open stream: Permission denied in /home/ritor/Documents/tourist_resource/vendor/yiisoft/yii2-debug/LogTarget.php on line 57
PHP message: PHP Warning:  touch(): Utime failed: Permission denied in /home/ritor/Documents/tourist_resource/vendor/yiisoft/yii2-debug/LogTarget.php on line 75" while reading upstream, client: 127.0.0.1, server: basic.local, request: "GET /site/images/arrow.png HTTP/1.1", upstream: "fastcgi://unix:/var/run/php5-fpm.sock:", host: "basic.local", referrer: "http://basic.local/site/index"
2016/04/12 13:42:19 [error] 12978#0: *491 FastCGI sent in stderr: "PHP message: PHP Warning:  file_put_contents(/home/ritor/Documents/tourist_resource/runtime/debug/570cd10b019d7.data): failed to open stream: Permission denied in /home/ritor/Documents/tourist_resource/vendor/yiisoft/yii2-debug/LogTarget.php on line 57
PHP message: PHP Warning:  touch(): Utime failed: Permission denied in /home/ritor/Documents/tourist_resource/vendor/yiisoft/yii2-debug/LogTarget.php on line 75" while reading upstream, client: 127.0.0.1, server: basic.local, request: "GET /site/images/banner.jpg HTTP/1.1", upstream: "fastcgi://unix:/var/run/php5-fpm.sock:", host: "basic.local", referrer: "http://basic.local/site/index"
2016/04/12 13:42:19 [error] 12978#0: *493 FastCGI sent in stderr: "PHP message: PHP Warning:  file_put_contents(/home/ritor/Documents/tourist_resource/runtime/debug/570cd10b03ee9.data): failed to open stream: Permission denied in /home/ritor/Documents/tourist_resource/vendor/yiisoft/yii2-debug/LogTarget.php on line 57
PHP message: PHP Warning:  touch(): Utime failed: Permission denied in /home/ritor/Documents/tourist_resource/vendor/yiisoft/yii2-debug/LogTarget.php on line 75" while reading upstream, client: 127.0.0.1, server: basic.local, request: "GET /site/images/banner1.jpg HTTP/1.1", upstream: "fastcgi://unix:/var/run/php5-fpm.sock:", host: "basic.local", referrer: "http://basic.local/site/index"
2016/04/12 13:42:19 [error] 12978#0: *494 FastCGI sent in stderr: "PHP message: PHP Warning:  file_put_contents(/home/ritor/Documents/tourist_resource/runtime/debug/570cd10b04c9d.data): failed to open stream: Permission denied in /home/ritor/Documents/tourist_resource/vendor/yiisoft/yii2-debug/LogTarget.php on line 57
PHP message: PHP Warning:  touch(): Utime failed: Permission denied in /home/ritor/Documents/tourist_resource/vendor/yiisoft/yii2-debug/LogTarget.php on line 75" while reading upstream, client: 127.0.0.1, server: basic.local, request: "GET /site/images/banner2.jpg HTTP/1.1", upstream: "fastcgi://unix:/var/run/php5-fpm.sock:", host: "basic.local", referrer: "http://basic.local/site/index"
2016/04/12 13:42:19 [error] 12978#0: *500 FastCGI sent in stderr: "PHP message: PHP Warning:  file_put_contents(/home/ritor/Documents/tourist_resource/runtime/debug/570cd10b0ae92.data): failed to open stream: Permission denied in /home/ritor/Documents/tourist_resource/vendor/yiisoft/yii2-debug/LogTarget.php on line 57
PHP message: PHP Warning:  touch(): Utime failed: Permission denied in /home/ritor/Documents/tourist_resource/vendor/yiisoft/yii2-debug/LogTarget.php on line 75" while reading upstream, client: 127.0.0.1, server: basic.local, request: "GET /site/images/flight-icon.png HTTP/1.1", upstream: "fastcgi://unix:/var/run/php5-fpm.sock:", host: "basic.local", referrer: "http://basic.local/site/index"
2016/04/12 13:42:19 [error] 12978#0: *497 FastCGI sent in stderr: "PHP message: PHP Warning:  file_put_contents(/home/ritor/Documents/tourist_resource/runtime/debug/570cd10b0d65f.data): failed to open stream: Permission denied in /home/ritor/Documents/tourist_resource/vendor/yiisoft/yii2-debug/LogTarget.php on line 57
PHP message: PHP Warning:  touch(): Utime failed: Permission denied in /home/ritor/Documents/tourist_resource/vendor/yiisoft/yii2-debug/LogTarget.php on line 75" while reading upstream, client: 127.0.0.1, server: basic.local, request: "GET /site/images/hotel-icon.png HTTP/1.1", upstream: "fastcgi://unix:/var/run/php5-fpm.sock:", host: "basic.local", referrer: "http://basic.local/site/index"
2016/04/12 13:42:19 [error] 12978#0: *496 FastCGI sent in stderr: "PHP message: PHP Warning:  file_put_contents(/home/ritor/Documents/tourist_resource/runtime/debug/570cd10b10917.data): failed to open stream: Permission denied in /home/ritor/Documents/tourist_resource/vendor/yiisoft/yii2-debug/LogTarget.php on line 57
PHP message: PHP Warning:  touch(): Utime failed: Permission denied in /home/ritor/Documents/tourist_resource/vendor/yiisoft/yii2-debug/LogTarget.php on line 75" while reading upstream, client: 127.0.0.1, server: basic.local, request: "GET /site/images/holiday-icon.png HTTP/1.1", upstream: "fastcgi://unix:/var/run/php5-fpm.sock:", host: "basic.local", referrer: "http://basic.local/site/index"
2016/04/12 13:42:19 [error] 12978#0: *491 FastCGI sent in stderr: "PHP message: PHP Warning:  file_put_contents(/home/ritor/Documents/tourist_resource/runtime/debug/570cd10b1be5b.data): failed to open stream: Permission denied in /home/ritor/Documents/tourist_resource/vendor/yiisoft/yii2-debug/LogTarget.php on line 57
PHP message: PHP Warning:  touch(): Utime failed: Permission denied in /home/ritor/Documents/tourist_resource/vendor/yiisoft/yii2-debug/LogTarget.php on line 75" while reading upstream, client: 127.0.0.1, server: basic.local, request: "GET /site/images/xml-api-icon.png HTTP/1.1", upstream: "fastcgi://unix:/var/run/php5-fpm.sock:", host: "basic.local", referrer: "http://basic.local/site/index"
2016/04/12 13:42:19 [error] 12978#0: *493 FastCGI sent in stderr: "PHP message: PHP Warning:  file_put_contents(/home/ritor/Documents/tourist_resource/runtime/debug/570cd10b1dcb3.data): failed to open stream: Permission denied in /home/ritor/Documents/tourist_resource/vendor/yiisoft/yii2-debug/LogTarget.php on line 57
PHP message: PHP Warning:  touch(): Utime failed: Permission denied in /home/ritor/Documents/tourist_resource/vendor/yiisoft/yii2-debug/LogTarget.php on line 75" while reading upstream, client: 127.0.0.1, server: basic.local, request: "GET /site/images/payment-gateway-icon.png HTTP/1.1", upstream: "fastcgi://unix:/var/run/php5-fpm.sock:", host: "basic.local", referrer: "http://basic.local/site/index"
2016/04/12 13:42:19 [error] 12978#0: *494 FastCGI sent in stderr: "PHP message: PHP Warning:  file_put_contents(/home/ritor/Documents/tourist_resource/runtime/debug/570cd10b204a8.data): failed to open stream: Permission denied in /home/ritor/Documents/tourist_resource/vendor/yiisoft/yii2-debug/LogTarget.php on line 57
PHP message: PHP Warning:  touch(): Utime failed: Permission denied in /home/ritor/Documents/tourist_resource/vendor/yiisoft/yii2-debug/LogTarget.php on line 75" while reading upstream, client: 127.0.0.1, server: basic.local, request: "GET /site/images/support-icon.png HTTP/1.1", upstream: "fastcgi://unix:/var/run/php5-fpm.sock:", host: "basic.local", referrer: "http://basic.local/site/index"
2016/04/12 13:42:19 [error] 12978#0: *496 FastCGI sent in stderr: "PHP message: PHP Warning:  file_put_contents(/home/ritor/Documents/tourist_resource/runtime/debug/570cd10b2bffb.data): failed to open stream: Permission denied in /home/ritor/Documents/tourist_resource/vendor/yiisoft/yii2-debug/LogTarget.php on line 57
PHP message: PHP Warning:  touch(): Utime failed: Permission denied in /home/ritor/Documents/tourist_resource/vendor/yiisoft/yii2-debug/LogTarget.php on line 75" while reading upstream, client: 127.0.0.1, server: basic.local, request: "GET /site/images/icon-eye.png HTTP/1.1", upstream: "fastcgi://unix:/var/run/php5-fpm.sock:", host: "basic.local", referrer: "http://basic.local/site/index"
2016/04/12 13:42:19 [error] 12978#0: *500 FastCGI sent in stderr: "PHP message: PHP Warning:  file_put_contents(/home/ritor/Documents/tourist_resource/runtime/debug/570cd10b2870f.data): failed to open stream: Permission denied in /home/ritor/Documents/tourist_resource/vendor/yiisoft/yii2-debug/LogTarget.php on line 57
PHP message: PHP Warning:  touch(): Utime failed: Permission denied in /home/ritor/Documents/tourist_resource/vendor/yiisoft/yii2-debug/LogTarget.php on line 75" while reading upstream, client: 127.0.0.1, server: basic.local, request: "GET /site/images/pic1.jpg HTTP/1.1", upstream: "fastcgi://unix:/var/run/php5-fpm.sock:", host: "basic.local", referrer: "http://basic.local/site/index"
2016/04/12 13:42:19 [error] 12978#0: *497 FastCGI sent in stderr: "PHP message: PHP Warning:  file_put_contents(/home/ritor/Documents/tourist_resource/runtime/debug/570cd10b2b32e.data): failed to open stream: Permission denied in /home/ritor/Documents/tourist_resource/vendor/yiisoft/yii2-debug/LogTarget.php on line 57
PHP message: PHP Warning:  touch(): Utime failed: Permission denied in /home/ritor/Documents/tourist_resource/vendor/yiisoft/yii2-debug/LogTarget.php on line 75" while reading upstream, client: 127.0.0.1, server: basic.local, request: "GET /site/images/pic2.jpg HTTP/1.1", upstream: "fastcgi://unix:/var/run/php5-fpm.sock:", host: "basic.local", referrer: "http://basic.local/site/index"
2016/04/12 13:42:19 [error] 12978#0: *497 FastCGI sent in stderr: "PHP message: PHP Warning:  file_put_contents(/home/ritor/Documents/tourist_resource/runtime/debug/570cd10b487ee.data): failed to open stream: Permission denied in /home/ritor/Documents/tourist_resource/vendor/yiisoft/yii2-debug/LogTarget.php on line 57
PHP message: PHP Warning:  touch(): Utime failed: Permission denied in /home/ritor/Documents/tourist_resource/vendor/yiisoft/yii2-debug/LogTarget.php on line 75" while reading upstream, client: 127.0.0.1, server: basic.local, request: "GET /site/images/arrow.png HTTP/1.1", upstream: "fastcgi://unix:/var/run/php5-fpm.sock:", host: "basic.local", referrer: "http://basic.local/site/index"
2016/04/12 13:45:36 [error] 12978#0: *530 FastCGI sent in stderr: "PHP message: PHP Warning:  file_put_contents(/home/ritor/Documents/tourist_resource/runtime/debug/570cd1d0da70b.data): failed to open stream: Permission denied in /home/ritor/Documents/tourist_resource/vendor/yiisoft/yii2-debug/LogTarget.php on line 57
PHP message: PHP Warning:  touch(): Utime failed: Permission denied in /home/ritor/Documents/tourist_resource/vendor/yiisoft/yii2-debug/LogTarget.php on line 75" while reading upstream, client: 127.0.0.1, server: basic.local, request: "GET /site/images/logo.jpg HTTP/1.1", upstream: "fastcgi://unix:/var/run/php5-fpm.sock:", host: "basic.local", referrer: "http://basic.local/site/index"
2016/04/12 13:45:36 [error] 12978#0: *533 FastCGI sent in stderr: "PHP message: PHP Warning:  file_put_contents(/home/ritor/Documents/tourist_resource/runtime/debug/570cd1d0ddfb1.data): failed to open stream: Permission denied in /home/ritor/Documents/tourist_resource/vendor/yiisoft/yii2-debug/LogTarget.php on line 57
PHP message: PHP Warning:  touch(): Utime failed: Permission denied in /home/ritor/Documents/tourist_resource/vendor/yiisoft/yii2-debug/LogTarget.php on line 75" while reading upstream, client: 127.0.0.1, server: basic.local, request: "GET /site/images/banner.jpg HTTP/1.1", upstream: "fastcgi://unix:/var/run/php5-fpm.sock:", host: "basic.local", referrer: "http://basic.local/site/index"
2016/04/12 13:45:36 [error] 12978#0: *528 FastCGI sent in stderr: "PHP message: PHP Warning:  file_put_contents(/home/ritor/Documents/tourist_resource/runtime/debug/570cd1d0df84d.data): failed to open stream: Permission denied in /home/ritor/Documents/tourist_resource/vendor/yiisoft/yii2-debug/LogTarget.php on line 57
PHP message: PHP Warning:  touch(): Utime failed: Permission denied in /home/ritor/Documents/tourist_resource/vendor/yiisoft/yii2-debug/LogTarget.php on line 75" while reading upstream, client: 127.0.0.1, server: basic.local, request: "GET /site/images/nav-icon.png HTTP/1.1", upstream: "fastcgi://unix:/var/run/php5-fpm.sock:", host: "basic.local", referrer: "http://basic.local/site/index"
2016/04/12 13:45:37 [error] 12978#0: *534 FastCGI sent in stderr: "PHP message: PHP Warning:  file_put_contents(/home/ritor/Documents/tourist_resource/runtime/debug/570cd1d0ea748.data): failed to open stream: Permission denied in /home/ritor/Documents/tourist_resource/vendor/yiisoft/yii2-debug/LogTarget.php on line 57
PHP message: PHP Warning:  touch(): Utime failed: Permission denied in /home/ritor/Documents/tourist_resource/vendor/yiisoft/yii2-debug/LogTarget.php on line 75" while reading upstream, client: 127.0.0.1, server: basic.local, request: "GET /site/images/banner1.jpg HTTP/1.1", upstream: "fastcgi://unix:/var/run/php5-fpm.sock:", host: "basic.local", referrer: "http://basic.local/site/index"
2016/04/12 13:45:37 [error] 12978#0: *537 FastCGI sent in stderr: "PHP message: PHP Warning:  file_put_contents(/home/ritor/Documents/tourist_resource/runtime/debug/570cd1d0efa78.data): failed to open stream: Permission denied in /home/ritor/Documents/tourist_resource/vendor/yiisoft/yii2-debug/LogTarget.php on line 57
PHP message: PHP Warning:  touch(): Utime failed: Permission denied in /home/ritor/Documents/tourist_resource/vendor/yiisoft/yii2-debug/LogTarget.php on line 75" while reading upstream, client: 127.0.0.1, server: basic.local, request: "GET /site/images/banner2.jpg HTTP/1.1", upstream: "fastcgi://unix:/var/run/php5-fpm.sock:", host: "basic.local", referrer: "http://basic.local/site/index"
2016/04/12 13:45:37 [error] 12978#0: *539 FastCGI sent in stderr: "PHP message: PHP Warning:  file_put_contents(/home/ritor/Documents/tourist_resource/runtime/debug/570cd1d0edf74.data): failed to open stream: Permission denied in /home/ritor/Documents/tourist_resource/vendor/yiisoft/yii2-debug/LogTarget.php on line 57
PHP message: PHP Warning:  touch(): Utime failed: Permission denied in /home/ritor/Documents/tourist_resource/vendor/yiisoft/yii2-debug/LogTarget.php on line 75" while reading upstream, client: 127.0.0.1, server: basic.local, request: "GET /site/images/flight-icon.png HTTP/1.1", upstream: "fastcgi://unix:/var/run/php5-fpm.sock:", host: "basic.local", referrer: "http://basic.local/site/index"
